Holiday,Temperature,Rain_1h,Snow_1h,Clouds_All,Weather_Main,Weather_Description,Date_Time,Traffic_Volume,Month,Day,Year,Hour
None,52.75,0.0,0.0,93,Mist,mist,10/14/2012 16:00,4234,10,14,2012,16
None,52.68,0.0,0.0,93,Rain;Mist,light rain;mist,10/14/2012 17:00,4271,10,14,2012,17
None,52.25,0.0,0.0,93,Mist,mist,10/14/2012 18:00,4080,10,14,2012,18
None,51.84,0.0,0.0,93,Mist,mist,10/14/2012 19:00,3453,10,14,2012,19
None,51.58,0.0,0.0,93,Mist,mist,10/14/2012 20:00,2718,10,14,2012,20
None,50.77,0.0,0.0,93,Mist,mist,10/14/2012 21:00,2439,10,14,2012,21
None,49.8,0.0,0.0,93,Mist,mist,10/14/2012 22:00,1819,10,14,2012,22
None,47.84,0.0,0.0,93,Mist;Fog,mist;fog,10/14/2012 23:00,1002,10,14,2012,23
None,47.23,0.0,0.0,93,Mist;Fog,mist;fog,10/15/2012 00:00,542,10,15,2012,0
None,47.16,0.0,0.0,85,Fog,fog,10/15/2012 01:00,303,10,15,2012,1
None,46.89,0.0,0.0,85,Fog,fog,10/15/2012 02:00,239,10,15,2012,2
None,46.65,0.0,0.0,85,Mist;Fog,mist;fog,10/15/2012 03:00,335,10,15,2012,3
None,46.17,0.0,0.0,85,Mist;Fog,mist;fog,10/15/2012 04:00,810,10,15,2012,4
None,45.81,0.0,0.0,85,Mist;Fog,mist;fog,10/15/2012 05:00,2606,10,15,2012,5
None,45.03,0.0,0.0,85,Mist,mist,10/15/2012 06:00,5714,10,15,2012,6
None,44.67,0.0,0.0,100,Mist,mist,10/15/2012 07:00,6798,10,15,2012,7
None,44.01,0.0,0.0,100,Mist,mist,10/15/2012 08:00,6114,10,15,2012,8
None,43.88,0.0,0.0,100,Mist,mist,10/15/2012 09:00,5094,10,15,2012,9
None,44.46,0.0,0.0,100,Mist,mist,10/15/2012 10:00,4473,10,15,2012,10
None,44.91,0.0,0.0,90,Clouds,overcast clouds,10/15/2012 11:00,4529,10,15,2012,11
None,47.43,0.0,0.0,100,Clear,sky is clear,10/15/2012 12:00,4823,10,15,2012,12
None,51.55,0.0,0.0,40,Clouds,scattered clouds,10/15/2012 13:00,4872,10,15,2012,13
None,54.91,0.0,0.0,1,Clear,sky is clear,10/15/2012 14:00,5238,10,15,2012,14
None,56.7,0.0,0.0,1,Clear,sky is clear,10/15/2012 15:00,5584,10,15,2012,15
None,58.01,0.0,0.0,20,Clouds,few clouds,10/15/2012 16:00,6246,10,15,2012,16
None,57.42,0.0,0.0,20,Clouds,few clouds,10/15/2012 17:00,5957,10,15,2012,17
None,55.45,0.0,0.0,20,Clouds,few clouds,10/15/2012 18:00,4535,10,15,2012,18
None,53.69,0.0,0.0,75,Clouds,broken clouds,10/15/2012 19:00,3234,10,15,2012,19
None,52.75,0.0,0.0,75,Clouds,broken clouds,10/15/2012 20:00,2677,10,15,2012,20
None,52.41,0.0,0.0,90,Clouds,overcast clouds,10/15/2012 21:00,2077,10,15,2012,21
None,50.7,0.0,0.0,20,Clouds,few clouds,10/15/2012 22:00,1380,10,15,2012,22
None,48.52,0.0,0.0,75,Clouds,broken clouds,10/15/2012 23:00,927,10,15,2012,23
None,46.51,0.0,0.0,20,Clouds,few clouds,10/16/2012 00:00,500,10,16,2012,0
None,44.1,0.0,0.0,1,Clear,sky is clear,10/16/2012 01:00,324,10,16,2012,1
None,42.4,0.0,0.0,1,Clear,sky is clear,10/16/2012 02:00,257,10,16,2012,2
None,40.57,0.0,0.0,1,Clear,sky is clear,10/16/2012 03:00,354,10,16,2012,3
None,39.31,0.0,0.0,1,Clear,sky is clear,10/16/2012 04:00,769,10,16,2012,4
None,38.23,0.0,0.0,1,Clear,sky is clear,10/16/2012 05:00,2769,10,16,2012,5
None,37.33,0.0,0.0,1,Clear,sky is clear,10/16/2012 06:00,5789,10,16,2012,6
None,34.99,0.0,0.0,20,Clouds,few clouds,10/16/2012 07:00,7055,10,16,2012,7
None,35.31,0.0,0.0,20,Clouds,few clouds,10/16/2012 08:00,6408,10,16,2012,8
None,40.57,0.0,0.0,20,Clouds,few clouds,10/16/2012 09:00,5254,10,16,2012,9
None,45.61,0.0,0.0,20,Clouds,few clouds,10/16/2012 10:00,4547,10,16,2012,10
None,51.26,0.0,0.0,20,Clouds,few clouds,10/16/2012 11:00,4784,10,16,2012,11
None,55.15,0.0,0.0,40,Clouds,scattered clouds,10/16/2012 12:00,5015,10,16,2012,12
None,55.69,0.0,0.0,1,Clear,sky is clear,10/16/2012 13:00,5057,10,16,2012,13
None,59.0,0.0,0.0,75,Clouds,broken clouds,10/16/2012 14:00,5430,10,16,2012,14
None,60.8,0.0,0.0,75,Clouds,broken clouds,10/16/2012 15:00,5813,10,16,2012,15
None,60.51,0.0,0.0,75,Clouds,broken clouds,10/16/2012 16:00,6496,10,16,2012,16
None,60.28,0.0,0.0,75,Clouds,broken clouds,10/16/2012 17:00,6429,10,16,2012,17
None,59.02,0.0,0.0,90,Clouds,overcast clouds,10/16/2012 18:00,5142,10,16,2012,18
None,57.43,0.0,0.0,68,Rain,light rain,10/16/2012 19:00,3311,10,16,2012,19
None,57.0,0.0,0.0,90,Clouds,overcast clouds,10/16/2012 20:00,2777,10,16,2012,20
None,56.75,0.0,0.0,90,Clouds,overcast clouds,10/16/2012 21:00,2331,10,16,2012,21
None,57.09,0.0,0.0,90,Clouds,overcast clouds,10/16/2012 22:00,1767,10,16,2012,22
None,57.09,0.0,0.0,90,Clouds,overcast clouds,10/16/2012 23:00,1093,10,16,2012,23
None,56.73,0.0,0.0,75,Clouds,broken clouds,10/17/2012 00:00,554,10,17,2012,0
None,56.8,0.0,0.0,75,Clouds,broken clouds,10/17/2012 01:00,333,10,17,2012,1
None,56.8,0.0,0.0,90,Clouds,overcast clouds,10/17/2012 02:00,267,10,17,2012,2
None,57.06,0.0,0.0,90,Clouds,overcast clouds,10/17/2012 03:00,358,10,17,2012,3
None,56.14,0.0,0.0,75,Clouds,broken clouds,10/17/2012 04:00,777,10,17,2012,4
None,54.97,0.0,0.0,90,Clouds,overcast clouds,10/17/2012 05:00,2732,10,17,2012,5
None,53.85,0.0,0.0,90,Clouds,overcast clouds,10/17/2012 06:00,5637,10,17,2012,6
None,53.19,0.0,0.0,75,Clouds,broken clouds,10/17/2012 07:00,5564,10,17,2012,7
None,53.96,0.0,0.0,75,Clouds,broken clouds,10/17/2012 08:00,6274,10,17,2012,8
None,54.63,0.0,0.0,100,Rain;Rain,proximity shower rain;light rain,10/17/2012 09:00,5403,10,17,2012,9
None,57.09,0.0,0.0,75,Clouds,broken clouds,10/17/2012 10:00,4680,10,17,2012,10
None,59.29,0.0,0.0,75,Clouds,broken clouds,10/17/2012 11:00,4642,10,17,2012,11
None,59.83,0.0,0.0,1,Clear,sky is clear,10/17/2012 12:00,4979,10,17,2012,12
None,62.91,0.0,0.0,1,Clear,sky is clear,10/17/2012 13:00,4851,10,17,2012,13
None,64.78,0.0,0.0,1,Clear,sky is clear,10/17/2012 14:00,4291,10,17,2012,14
None,65.95,0.0,0.0,1,Clear,sky is clear,10/17/2012 15:00,4714,10,17,2012,15
None,67.03,0.0,0.0,1,Clear,sky is clear,10/17/2012 16:00,6723,10,17,2012,16
None,67.1,0.0,0.0,1,Clear,sky is clear,10/17/2012 17:00,6180,10,17,2012,17
None,63.27,0.0,0.0,40,Clouds,scattered clouds,10/17/2012 18:00,4843,10,17,2012,18
None,59.36,0.0,0.0,40,Clouds,scattered clouds,10/17/2012 19:00,3435,10,17,2012,19
None,56.43,0.0,0.0,40,Clouds,scattered clouds,10/17/2012 20:00,2921,10,17,2012,20
None,54.21,0.0,0.0,40,Clouds,scattered clouds,10/17/2012 21:00,2763,10,17,2012,21
None,51.93,0.0,0.0,20,Clouds,few clouds,10/17/2012 22:00,1930,10,17,2012,22
None,51.17,0.0,0.0,20,Clouds,few clouds,10/17/2012 23:00,1160,10,17,2012,23
None,51.03,0.0,0.0,20,Clouds,few clouds,10/18/2012 00:00,654,10,18,2012,0
None,49.37,0.0,0.0,40,Clouds,scattered clouds,10/18/2012 01:00,374,10,18,2012,1
None,48.51,0.0,0.0,99,Mist,mist,10/18/2012 02:00,301,10,18,2012,2
None,48.61,0.0,0.0,99,Mist,mist,10/18/2012 03:00,397,10,18,2012,3
None,49.3,0.0,0.0,90,Clouds,overcast clouds,10/18/2012 04:00,794,10,18,2012,4
None,49.51,0.0,0.0,99,Mist,mist,10/18/2012 05:00,2564,10,18,2012,5
None,51.85,0.0,0.0,75,Clouds,broken clouds,10/18/2012 06:00,5358,10,18,2012,6
None,52.77,0.0,0.0,90,Clouds,overcast clouds,10/18/2012 07:00,6441,10,18,2012,7
None,53.33,0.0,0.0,90,Clouds,overcast clouds,10/18/2012 08:00,5536,10,18,2012,8
None,56.75,0.0,0.0,99,Rain,light rain,10/18/2012 09:00,5256,10,18,2012,9
None,59.36,0.0,0.0,90,Clouds,overcast clouds,10/18/2012 10:00,4619,10,18,2012,10
None,61.59,0.0,0.0,90,Clouds,overcast clouds,10/18/2012 11:00,5107,10,18,2012,11
None,59.22,0.0,0.0,99,Rain,light rain,10/18/2012 12:00,5147,10,18,2012,12
None,55.87,0.0,0.0,90,Clouds,overcast clouds,10/18/2012 13:00,5283,10,18,2012,13
None,55.06,0.0,0.0,90,Clouds,overcast clouds,10/18/2012 14:00,5704,10,18,2012,14
None,57.0,0.0,0.0,90,Clouds,overcast clouds,10/18/2012 15:00,5887,10,18,2012,15
None,57.25,0.0,0.0,90,Clouds,overcast clouds,10/18/2012 16:00,6307,10,18,2012,16
None,56.82,0.0,0.0,90,Clouds,overcast clouds,10/18/2012 17:00,5953,10,18,2012,17
None,55.15,0.0,0.0,90,Clouds,overcast clouds,10/18/2012 18:00,4519,10,18,2012,18
None,52.74,0.0,0.0,100,Drizzle,light intensity drizzle,10/18/2012 19:00,3427,10,18,2012,19
None,50.52,0.0,0.0,100,Rain,light rain,10/18/2012 20:00,2921,10,18,2012,20
None,48.85,0.0,0.0,100,Drizzle,light intensity drizzle,10/18/2012 21:00,2649,10,18,2012,21
None,47.75,0.0,0.0,90,Clouds,overcast clouds,10/18/2012 22:00,2005,10,18,2012,22
None,47.66,0.0,0.0,90,Clouds,overcast clouds,10/18/2012 23:00,1177,10,18,2012,23
None,46.63,0.0,0.0,90,Clouds,overcast clouds,10/19/2012 00:00,699,10,19,2012,0
None,46.08,0.0,0.0,87,Mist,mist,10/19/2012 01:00,436,10,19,2012,1
None,45.12,0.0,0.0,87,Drizzle;Mist,light intensity drizzle;mist,10/19/2012 02:00,353,10,19,2012,2
None,44.37,0.0,0.0,87,Mist,mist,10/19/2012 03:00,399,10,19,2012,3
None,43.95,0.0,0.0,87,Drizzle;Mist;Rain;Drizzle,light intensity drizzle;mist;light rain;drizzle,10/19/2012 04:00,720,10,19,2012,4
None,43.86,0.0,0.0,87,Mist;Rain,mist;light rain,10/19/2012 05:00,2370,10,19,2012,5
None,43.7,0.0,0.0,87,Drizzle;Mist;Rain,light intensity drizzle;mist;light rain,10/19/2012 06:00,5162,10,19,2012,6
None,43.34,0.0,0.0,91,Mist;Rain,mist;moderate rain,10/19/2012 07:00,5777,10,19,2012,7
None,42.93,0.0,0.0,91,Drizzle;Mist;Rain,light intensity drizzle;mist;light rain,10/19/2012 08:00,5235,10,19,2012,8
None,43.16,0.0,0.0,91,Rain;Mist,light rain;mist,10/19/2012 09:00,4606,10,19,2012,9
None,44.19,0.0,0.0,91,Mist,mist,10/19/2012 10:00,4328,10,19,2012,10
None,45.12,0.0,0.0,90,Clouds,overcast clouds,10/19/2012 11:00,4282,10,19,2012,11
None,46.13,0.0,0.0,90,Clouds,overcast clouds,10/19/2012 12:00,4489,10,19,2012,12
None,47.05,0.0,0.0,90,Clouds,overcast clouds,10/19/2012 13:00,4908,10,19,2012,13
None,47.8,0.0,0.0,92,Mist,mist,10/19/2012 14:00,5620,10,19,2012,14
None,47.82,0.0,0.0,92,Mist;Drizzle,mist;light intensity drizzle,10/19/2012 15:00,5849,10,19,2012,15
None,48.42,0.0,0.0,92,Rain,moderate rain,10/19/2012 16:00,4945,10,19,2012,16
None,48.67,0.0,0.0,92,Rain,light rain,10/19/2012 17:00,4619,10,19,2012,17
None,48.31,0.0,0.0,90,Clouds,overcast clouds,10/19/2012 18:00,4479,10,19,2012,18
None,47.37,0.0,0.0,75,Clouds,broken clouds,10/19/2012 19:00,3804,10,19,2012,19
None,46.6,0.0,0.0,90,Clouds,overcast clouds,10/19/2012 20:00,2908,10,19,2012,20
None,45.52,0.0,0.0,92,Mist,mist,10/19/2012 21:00,2942,10,19,2012,21
None,45.1,0.0,0.0,92,Drizzle;Drizzle,drizzle;light intensity drizzle,10/19/2012 22:00,3077,10,19,2012,22
None,44.51,0.0,0.0,92,Mist;Rain;Drizzle,mist;light rain;light intensity drizzle,10/19/2012 23:00,2051,10,19,2012,23
None,44.44,0.0,0.0,92,Rain;Rain,light rain;moderate rain,10/20/2012 00:00,1270,10,20,2012,0
None,44.83,0.0,0.0,96,Drizzle;Rain,drizzle;light rain,10/20/2012 01:00,773,10,20,2012,1
None,45.01,0.0,0.0,96,Drizzle,light intensity drizzle,10/20/2012 02:00,589,10,20,2012,2
None,45.45,0.0,0.0,96,Drizzle;Mist,light intensity drizzle;mist,10/20/2012 03:00,432,10,20,2012,3
None,45.97,0.0,0.0,96,Mist;Drizzle;Rain,mist;drizzle;light rain,10/20/2012 04:00,401,10,20,2012,4
None,46.06,0.0,0.0,96,Rain;Mist;Drizzle,light rain;mist;drizzle,10/20/2012 05:00,759,10,20,2012,5
None,46.36,0.0,0.0,96,Rain;Mist;Drizzle,light rain;mist;light intensity drizzle,10/20/2012 06:00,1313,10,20,2012,6
None,46.63,0.0,0.0,100,Rain;Mist;Drizzle,light rain;mist;drizzle,10/20/2012 07:00,1824,10,20,2012,7
None,46.47,0.0,0.0,100,Rain;Mist;Drizzle,light rain;mist;drizzle,10/20/2012 08:00,2787,10,20,2012,8
None,47.39,0.0,0.0,100,Rain;Drizzle;Mist;Drizzle,light rain;drizzle;mist;light intensity drizzle,10/20/2012 09:00,3713,10,20,2012,9
None,47.97,0.0,0.0,100,Rain;Drizzle;Mist;Rain,light rain;drizzle;mist;moderate rain,10/20/2012 10:00,3815,10,20,2012,10
None,48.56,0.0,0.0,100,Rain;Mist;Drizzle,light rain;mist;drizzle,10/20/2012 11:00,4339,10,20,2012,11
None,49.21,0.0,0.0,100,Rain;Mist;Rain;Rain,heavy intensity rain;mist;light rain;moderate rain,10/20/2012 12:00,4613,10,20,2012,12
None,50.29,0.0,0.0,48,Rain,light rain,10/20/2012 13:00,4507,10,20,2012,13
None,51.15,0.0,0.0,90,Clouds,overcast clouds,10/20/2012 14:00,4452,10,20,2012,14
None,51.89,0.0,0.0,75,Clouds,broken clouds,10/20/2012 15:00,4636,10,20,2012,15
None,52.11,0.0,0.0,90,Clouds,overcast clouds,10/20/2012 16:00,4810,10,20,2012,16
None,51.76,0.0,0.0,75,Clouds,broken clouds,10/20/2012 17:00,5125,10,20,2012,17
None,49.98,0.0,0.0,40,Clouds,scattered clouds,10/20/2012 18:00,4337,10,20,2012,18
None,46.85,0.0,0.0,40,Clouds,scattered clouds,10/20/2012 19:00,3644,10,20,2012,19
None,45.18,0.0,0.0,20,Clouds,few clouds,10/20/2012 20:00,3107,10,20,2012,20
None,43.47,0.0,0.0,20,Clouds,few clouds,10/20/2012 21:00,2929,10,20,2012,21
None,42.26,0.0,0.0,48,Mist,mist,10/20/2012 22:00,2865,10,20,2012,22
None,40.95,0.0,0.0,48,Fog,fog,10/20/2012 23:00,2340,10,20,2012,23
None,40.62,0.0,0.0,48,Mist,mist,10/21/2012 00:00,1372,10,21,2012,0
None,37.0,0.0,0.0,60,Fog;Mist,fog;mist,10/21/2012 08:00,1928,10,21,2012,8
None,51.69,0.0,0.0,75,Clouds,broken clouds,10/21/2012 17:00,4695,10,21,2012,17
None,49.01,0.0,0.0,75,Clouds,broken clouds,10/21/2012 18:00,4335,10,21,2012,18
None,47.43,0.0,0.0,90,Clouds,overcast clouds,10/21/2012 22:00,1583,10,21,2012,22
None,46.6,0.0,0.0,90,Clouds,overcast clouds,10/21/2012 23:00,959,10,21,2012,23
None,46.65,0.0,0.0,75,Clouds,broken clouds,10/22/2012 00:00,498,10,22,2012,0
None,46.15,0.0,0.0,75,Clouds,broken clouds,10/22/2012 01:00,306,10,22,2012,1
None,45.36,0.0,0.0,40,Clouds,scattered clouds,10/22/2012 02:00,259,10,22,2012,2
None,45.3,0.0,0.0,75,Clouds,broken clouds,10/22/2012 03:00,324,10,22,2012,3
None,43.2,0.0,0.0,8,Mist,mist,10/22/2012 04:00,806,10,22,2012,4
None,42.85,0.0,0.0,8,Mist,mist,10/22/2012 05:00,2622,10,22,2012,5
None,42.62,0.0,0.0,8,Mist,mist,10/22/2012 06:00,5456,10,22,2012,6
None,49.19,0.0,0.0,38,Clear,sky is clear,10/22/2012 10:00,4324,10,22,2012,10
None,55.44,0.0,0.0,40,Clouds,scattered clouds,10/22/2012 11:00,4378,10,22,2012,11
None,59.83,0.0,0.0,75,Clouds,broken clouds,10/22/2012 12:00,4639,10,22,2012,12
None,63.39,0.0,0.0,20,Clouds,few clouds,10/22/2012 13:00,4546,10,22,2012,13
None,66.31,0.0,0.0,75,Clouds,broken clouds,10/22/2012 14:00,5006,10,22,2012,14
None,68.74,0.0,0.0,75,Clouds,broken clouds,10/22/2012 15:00,5361,10,22,2012,15
None,68.5,0.0,0.0,40,Clouds,scattered clouds,10/22/2012 16:00,6101,10,22,2012,16
None,68.45,0.0,0.0,40,Clouds,scattered clouds,10/22/2012 17:00,5781,10,22,2012,17
None,64.98,0.0,0.0,20,Clouds,few clouds,10/22/2012 18:00,4272,10,22,2012,18
None,60.84,0.0,0.0,20,Clouds,few clouds,10/22/2012 19:00,3091,10,22,2012,19
None,57.43,0.0,0.0,1,Clear,sky is clear,10/22/2012 20:00,2434,10,22,2012,20
None,55.31,0.0,0.0,1,Clear,sky is clear,10/22/2012 21:00,1984,10,22,2012,21
None,54.14,0.0,0.0,75,Clouds,broken clouds,10/22/2012 22:00,1383,10,22,2012,22
None,53.92,0.0,0.0,90,Clouds,overcast clouds,10/22/2012 23:00,959,10,22,2012,23
None,53.46,0.0,0.0,90,Clouds,overcast clouds,10/23/2012 00:00,511,10,23,2012,0
None,52.57,0.0,0.0,90,Clouds,overcast clouds,10/23/2012 01:00,346,10,23,2012,1
None,51.31,0.0,0.0,75,Clouds,broken clouds,10/23/2012 02:00,253,10,23,2012,2
None,50.72,0.0,0.0,75,Clouds,broken clouds,10/23/2012 03:00,349,10,23,2012,3
None,49.46,0.0,0.0,20,Clouds,few clouds,10/23/2012 04:00,807,10,23,2012,4
None,48.69,0.0,0.0,20,Clouds,few clouds,10/23/2012 05:00,2669,10,23,2012,5
None,48.16,0.0,0.0,75,Clouds,broken clouds,10/23/2012 06:00,5210,10,23,2012,6
None,47.66,0.0,0.0,40,Clouds,scattered clouds,10/23/2012 07:00,6083,10,23,2012,7
None,47.66,0.0,0.0,20,Clouds,few clouds,10/23/2012 08:00,5790,10,23,2012,8
None,49.86,0.0,0.0,75,Clouds,broken clouds,10/23/2012 09:00,5484,10,23,2012,9
None,52.48,0.0,0.0,90,Clouds,overcast clouds,10/23/2012 10:00,4407,10,23,2012,10
None,54.41,0.0,0.0,75,Clouds,broken clouds,10/23/2012 11:00,4725,10,23,2012,11
None,56.26,0.0,0.0,90,Clouds,overcast clouds,10/23/2012 12:00,4826,10,23,2012,12
None,56.48,0.0,0.0,99,Rain,moderate rain,10/23/2012 13:00,4945,10,23,2012,13
None,58.68,0.0,0.0,90,Clouds,overcast clouds,10/23/2012 14:00,5065,10,23,2012,14
None,59.7,0.0,0.0,99,Thunderstorm,proximity thunderstorm,10/23/2012 15:00,5618,10,23,2012,15
None,60.03,0.0,0.0,90,Clouds,overcast clouds,10/23/2012 16:00,6094,10,23,2012,16
None,59.68,0.0,0.0,90,Clouds,overcast clouds,10/23/2012 17:00,5844,10,23,2012,17
None,59.02,0.0,0.0,90,Clouds,overcast clouds,10/23/2012 18:00,4649,10,23,2012,18
None,57.99,0.0,0.0,90,Clouds,overcast clouds,10/23/2012 19:00,3180,10,23,2012,19
None,57.31,0.0,0.0,90,Clouds,overcast clouds,10/23/2012 20:00,2963,10,23,2012,20
None,55.65,0.0,0.0,90,Clouds,overcast clouds,10/23/2012 21:00,2450,10,23,2012,21
None,54.59,0.0,0.0,90,Clouds,overcast clouds,10/23/2012 22:00,1613,10,23,2012,22
None,54.43,0.0,0.0,90,Clouds,overcast clouds,10/23/2012 23:00,1021,10,23,2012,23
None,54.0,0.0,0.0,99,Drizzle;Mist,light intensity drizzle;mist,10/24/2012 00:00,580,10,24,2012,0
None,54.25,0.0,0.0,90,Clouds,overcast clouds,10/24/2012 01:00,298,10,24,2012,1
None,54.41,0.0,0.0,100,Haze,haze,10/24/2012 02:00,261,10,24,2012,2
None,55.11,0.0,0.0,100,Mist;Haze,mist;haze,10/24/2012 03:00,408,10,24,2012,3
None,55.02,0.0,0.0,100,Mist;Thunderstorm,mist;proximity thunderstorm,10/24/2012 04:00,793,10,24,2012,4
None,55.08,0.0,0.0,90,Mist;Rain;Thunderstorm,mist;light rain;proximity thunderstorm,10/24/2012 05:00,2643,10,24,2012,5
None,54.64,0.0,0.0,90,Mist;Thunderstorm;Rain;Thunderstorm,mist;thunderstorm with light rain;moderate rain;proximity thunderstorm,10/24/2012 06:00,5593,10,24,2012,6
None,54.23,0.0,0.0,90,Rain;Mist,light rain;mist,10/24/2012 07:00,5722,10,24,2012,7
None,54.32,0.0,0.0,90,Drizzle;Mist;Rain;Thunderstorm,light intensity drizzle;mist;light rain;proximity thunderstorm,10/24/2012 08:00,5607,10,24,2012,8
None,55.0,0.0,0.0,90,Drizzle;Mist;Rain,light intensity drizzle;mist;moderate rain,10/24/2012 09:00,5492,10,24,2012,9
None,55.74,0.0,0.0,90,Mist,mist,10/24/2012 10:00,4542,10,24,2012,10
None,56.61,0.0,0.0,90,Mist;Fog,mist;fog,10/24/2012 11:00,4720,10,24,2012,11
None,59.38,0.0,0.0,90,Mist;Haze;Fog,mist;haze;fog,10/24/2012 12:00,4982,10,24,2012,12
None,60.67,0.0,0.0,90,Haze;Mist;Fog,haze;mist;fog,10/24/2012 13:00,5032,10,24,2012,13
None,62.11,0.0,0.0,90,Mist;Haze,mist;haze,10/24/2012 14:00,5212,10,24,2012,14
None,62.76,0.0,0.0,90,Mist;Haze;Rain,mist;haze;moderate rain,10/24/2012 15:00,5661,10,24,2012,15
None,62.35,0.0,0.0,90,Mist,mist,10/24/2012 16:00,5812,10,24,2012,16
None,61.65,0.0,0.0,90,Haze;Mist,haze;mist,10/24/2012 17:00,5855,10,24,2012,17
None,61.63,0.0,0.0,90,Haze;Mist,haze;mist,10/24/2012 18:00,4416,10,24,2012,18
None,60.64,0.0,0.0,90,Mist,mist,10/24/2012 19:00,3118,10,24,2012,19
None,59.34,0.0,0.0,75,Haze;Mist,haze;mist,10/24/2012 20:00,2877,10,24,2012,20
None,57.04,0.0,0.0,20,Mist,mist,10/24/2012 21:00,2498,10,24,2012,21
None,57.67,0.0,0.0,75,Mist,mist,10/24/2012 22:00,1701,10,24,2012,22
None,57.87,0.0,0.0,90,Mist,mist,10/24/2012 23:00,1028,10,24,2012,23
None,58.39,0.0,0.0,90,Mist,mist,10/25/2012 00:00,578,10,25,2012,0
None,57.45,0.0,0.0,75,Mist,mist,10/25/2012 01:00,354,10,25,2012,1
None,57.34,0.0,0.0,90,Mist,mist,10/25/2012 02:00,272,10,25,2012,2
None,55.92,0.0,0.0,90,Mist,mist,10/25/2012 03:00,370,10,25,2012,3
None,53.91,0.0,0.0,90,Mist;Fog,mist;fog,10/25/2012 04:00,809,10,25,2012,4
None,54.1,0.0,0.0,90,Mist,mist,10/25/2012 05:00,2641,10,25,2012,5
None,54.28,0.0,0.0,75,Mist,mist,10/25/2012 06:00,4957,10,25,2012,6
None,53.69,0.0,0.0,90,Mist;Fog,mist;fog,10/25/2012 07:00,6036,10,25,2012,7
None,53.37,0.0,0.0,90,Mist,mist,10/25/2012 08:00,5309,10,25,2012,8
None,55.9,0.0,0.0,90,Mist,mist,10/25/2012 10:00,4438,10,25,2012,10
None,57.58,0.0,0.0,90,Mist,mist,10/25/2012 11:00,4723,10,25,2012,11
None,58.01,0.0,0.0,90,Mist,mist,10/25/2012 12:00,4879,10,25,2012,12
None,57.45,0.0,0.0,90,Clouds,overcast clouds,10/25/2012 13:00,5062,10,25,2012,13
None,55.87,0.0,0.0,90,Rain;Mist;Drizzle;Drizzle,light rain;mist;light intensity drizzle;drizzle,10/25/2012 14:00,5450,10,25,2012,14
None,54.77,0.0,0.0,90,Drizzle;Mist;Rain;Drizzle;Rain,light intensity drizzle;mist;light rain;drizzle;moderate rain,10/25/2012 15:00,5888,10,25,2012,15
None,53.85,0.0,0.0,90,Rain;Mist;Drizzle,light rain;mist;light intensity drizzle,10/25/2012 16:00,6473,10,25,2012,16
None,52.92,0.0,0.0,90,Rain;Mist;Rain,moderate rain;mist;light rain,10/25/2012 17:00,6488,10,25,2012,17
None,52.05,0.0,0.0,90,Drizzle;Mist;Rain;Rain,light intensity drizzle;mist;moderate rain;light rain,10/25/2012 18:00,5351,10,25,2012,18
None,51.15,0.0,0.0,90,Drizzle;Mist;Rain,light intensity drizzle;mist;light rain,10/25/2012 19:00,3500,10,25,2012,19
None,50.52,0.0,0.0,90,Rain;Mist;Drizzle,light rain;mist;drizzle,10/25/2012 20:00,2856,10,25,2012,20
None,50.13,0.0,0.0,90,Rain;Mist;Drizzle,moderate rain;mist;light intensity drizzle,10/25/2012 21:00,2587,10,25,2012,21
None,49.41,0.0,0.0,90,Clouds,overcast clouds,10/25/2012 22:00,1979,10,25,2012,22
None,48.16,0.0,0.0,90,Clouds,overcast clouds,10/25/2012 23:00,1284,10,25,2012,23
None,46.22,0.0,0.0,90,Rain;Rain;Drizzle,light rain;moderate rain;light intensity drizzle,10/26/2012 00:00,665,10,26,2012,0
None,45.12,0.0,0.0,90,Drizzle;Rain,drizzle;light rain,10/26/2012 01:00,432,10,26,2012,1
None,44.46,0.0,0.0,90,Rain;Mist;Drizzle,light rain;mist;light intensity drizzle,10/26/2012 02:00,326,10,26,2012,2
None,43.5,0.0,0.0,90,Rain;Mist;Drizzle;Drizzle,light rain;mist;light intensity drizzle;drizzle,10/26/2012 03:00,380,10,26,2012,3
None,42.4,0.0,0.0,90,Rain;Mist;Rain;Drizzle;Drizzle,light rain;mist;moderate rain;light intensity drizzle;drizzle,10/26/2012 04:00,705,10,26,2012,4
None,41.22,0.0,0.0,90,Rain;Mist;Rain;Thunderstorm,heavy intensity rain;mist;moderate rain;proximity thunderstorm with rain,10/26/2012 05:00,2430,10,26,2012,5
None,40.86,0.0,0.0,90,Rain;Mist;Rain,heavy intensity rain;mist;moderate rain,10/26/2012 06:00,5426,10,26,2012,6
None,39.88,0.0,0.0,90,Rain;Rain,light rain;moderate rain,10/26/2012 07:00,6499,10,26,2012,7
None,37.54,0.0,0.0,90,Rain;Mist;Rain,light rain;mist;moderate rain,10/26/2012 08:00,5856,10,26,2012,8
None,36.52,0.0,0.0,90,Rain;Mist;Snow,light rain;mist;heavy snow,10/26/2012 09:00,5234,10,26,2012,9
None,35.37,0.0,0.0,90,Rain;Mist;Rain;Snow,light rain;mist;moderate rain;heavy snow,10/26/2012 10:00,4695,10,26,2012,10
None,35.38,0.0,0.0,90,Rain;Snow;Mist;Rain,light rain;heavy snow;mist;moderate rain,10/26/2012 11:00,5341,10,26,2012,11
